ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,target
77,193,23,43,8,0,0,100,-7,7,8,18,0,13,-7,0,0,45,9,5,1,0,86,0
82,142,19,91,27,0,0,100,-7,6,7,27,0,37,8,0,0,9,44,6,3,1,82,0
67,143,17,64,8,1,0,40,3,4,5,5,0,50,0,3,3,3,-8,2,1,0,75,1
44,219,3,51,40,1,1,87,1,4,4,45,4,58,0,2,2,75,85,5,5,2,63,1
81,74,2,47,24,0,0,100,-7,7,8,26,1,12,-7,2,2,8,-8,2,1,0,38,1
75,413,9,112,33,0,0,100,-7,7,8,33,1,30,0,0,0,59,49,5,2,1,80,0
74,254,15,66,39,0,0,95,8,4,6,74,0,38,7,1,1,6,41,6,4,1,53,0
54,162,7,87,24,1,0,85,7,4,5,26,1,31,0,2,2,65,70,9,3,3,80,1
66,93,1,49,24,1,1,81,38,6,2,27,4,19,0,0,0,47,57,3,3,1,64,0
56,164,9,88,18,1,1,86,1,4,2,21,1,33,0,0,0,48,66,4,2,2,75,1
56,127,10,46,13,0,0,92,4,4,6,13,1,54,0,1,1,88,75,5,3,2,89,1
55,228,3,101,27,2,0,72,1,4,5,32,1,34,0,5,5,14,62,7,4,1,65,1
69,190,47,128,25,0,0,88,14,5,6,25,0,16,8,0,0,87,30,9,1,5,100,1
68,114,3,52,20,0,0,85,32,6,6,22,6,5,2,2,2,22,-8,9,1,1,71,0
81,273,9,101,11,1,0,77,24,6,5,13,1,15,0,0,0,20,-8,1,1,0,29,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
77,264,2,89,34,0,0,94,38,6,6,52,2,14,20,0,0,27,-8,6,2,1,53,0
81,183,11,69,23,0,0,96,15,6,6,23,2,17,10,0,0,1,-8,3,2,0,33,0
69,400,10,112,11,2,2,85,42,6,2,13,2,54,-7,0,0,46,82,2,3,2,83,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
87,229,4,100,22,0,0,100,-7,7,8,25,2,44,1,2,2,16,83,5,2,0,64,0
76,395,1,151,16,0,0,82,12,6,6,17,1,18,0,1,1,8,-8,4,1,0,55,0
85,308,11,91,28,0,0,100,-7,7,8,29,1,34,18,0,0,13,51,2,4,0,60,0
67,187,9,67,15,1,1,88,2,0,2,17,1,41,0,1,1,60,56,5,2,1,78,1
75,180,4,74,35,0,0,100,-7,7,8,36,5,44,0,4,4,41,97,1,3,0,80,0
75,290,15,107,10,1,1,82,31,6,3,11,0,36,-7,2,2,32,57,2,3,-8,83,0
80,188,8,66,22,0,0,100,-7,7,8,26,1,13,2,2,1,2,-8,4,-8,0,27,0
73,201,4,59,9,0,0,100,-7,7,8,9,4,33,2,4,4,38,85,4,2,2,86,1
56,206,13,61,21,2,2,90,3,4,6,21,0,29,-7,1,0,64,50,7,2,4,69,1
86,228,5,85,31,0,0,100,-7,7,8,32,3,41,0,0,0,16,42,2,2,0,44,1
80,246,2,99,24,0,0,100,-7,7,8,25,2,36,2,1,1,41,87,3,3,2,75,0
77,88,5,40,12,0,0,92,15,6,6,12,4,42,-7,0,0,0,76,2,3,0,56,1
65,176,5,72,12,2,2,79,10,4,3,14,2,36,20,0,0,58,-8,5,1,3,60,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
57,319,8,15,4,1,0,80,17,6,5,18,2,20,1,1,1,103,61,3,1,1,80,0
87,263,3,73,21,0,0,100,-7,7,8,21,3,24,9,0,0,13,62,3,2,0,42,0
84,239,6,63,25,0,0,100,-7,7,8,27,4,37,0,5,5,7,-8,2,-8,0,20,1
66,269,5,72,9,0,0,80,16,6,6,10,3,30,10,0,0,98,-8,4,1,1,83,1
78,174,2,98,18,0,0,95,-8,6,6,20,2,55,0,1,1,23,57,1,4,0,75,1
86,400,9,107,43,0,0,100,-7,7,8,43,1,33,13,0,0,5,84,3,2,0,38,0
80,229,0,87,12,0,0,100,-7,7,8,13,2,15,0,0,0,53,-8,2,1,2,38,0
77,191,3,91,16,1,1,94,9,1,3,17,2,35,12,0,0,9,94,2,2,0,44,0
81,162,23,89,26,0,0,100,-7,7,8,26,0,31,3,1,1,11,58,1,2,0,33,0
73,160,11,79,10,1,1,91,16,6,4,11,1,55,-7,1,1,16,-8,1,1,1,67,1
54,232,2,91,19,0,0,70,2,4,6,23,3,48,0,1,1,97,36,6,3,0,90,1
79,189,1,60,24,0,0,100,-7,7,8,26,2,28,0,2,2,15,63,2,4,0,50,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
65,266,2,96,25,3,3,89,10,4,6,31,4,57,0,0,0,27,95,8,4,1,87,1
66,167,4,105,19,2,1,77,8,1,3,23,2,23,8,0,0,4,5,1,2,0,50,0
63,63,2,27,3,0,0,75,21,6,6,4,1,50,0,1,1,21,-8,2,1,1,100,1
75,196,4,59,32,0,0,100,-7,7,8,32,5,50,0,0,0,11,84,4,3,0,44,1
58,122,4,55,38,1,1,98,2,1,3,41,5,44,0,3,3,4,94,3,3,0,46,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
72,-8,5,74,41,0,0,100,-7,7,8,47,1,57,-7,1,1,82,55,8,10,6,86,1
61,179,5,63,33,0,0,97,10,4,6,35,2,31,0,2,2,59,-8,5,1,2,55,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
82,189,10,82,16,0,0,100,-7,7,8,16,1,44,3,1,1,12,-8,2,2,0,44,0
66,206,9,76,36,2,1,79,8,4,4,38,2,53,0,0,0,60,78,8,2,2,83,1
60,37,3,20,4,1,1,100,-7,7,8,4,2,100,-7,2,2,-8,80,-8,3,-8,100,1
61,232,6,77,9,1,0,64,15,6,5,11,4,36,4,1,1,76,-8,2,1,1,60,1
70,206,19,75,17,0,0,100,-7,7,8,18,0,28,0,1,1,58,-8,4,1,3,60,0
85,160,20,55,27,0,0,100,-7,7,8,28,0,22,-7,2,2,11,-8,3,1,0,50,0
77,212,13,80,18,0,0,100,-7,7,8,27,0,28,0,2,2,36,-8,8,1,1,91,1
86,199,1,83,17,0,0,100,-7,7,8,19,3,37,0,2,2,1,21,1,3,1,33,0
64,74,2,35,25,0,0,100,-7,7,8,26,5,62,0,1,1,78,75,5,7,2,100,1
65,247,2,100,41,1,1,96,6,0,2,46,3,35,1,4,3,24,59,10,4,0,61,0
82,174,6,74,25,0,0,100,-7,7,8,26,1,23,5,0,0,19,77,2,3,0,67,0
77,-8,3,116,19,0,0,100,-7,7,8,19,2,16,18,0,0,34,-8,10,1,1,85,0
71,324,5,91,55,0,0,93,44,6,6,59,2,8,0,0,0,38,83,10,2,2,62,1
78,207,18,77,9,0,0,100,-7,7,8,9,0,44,6,0,0,21,-8,2,1,1,75,0
65,268,2,77,40,1,1,98,49,6,2,42,6,24,3,1,1,62,60,7,3,3,83,0
67,293,2,78,26,0,0,100,-7,7,8,27,4,26,-7,1,1,50,75,8,2,3,61,1
67,261,17,118,27,1,0,93,4,4,5,28,0,29,2,6,6,40,-8,4,3,0,88,0
66,151,17,87,9,5,0,64,17,6,5,14,0,57,0,2,2,80,-8,1,1,1,67,1
72,133,4,58,20,0,0,100,-7,7,8,20,2,30,0,1,1,56,83,5,3,2,100,1
73,102,13,58,2,0,0,100,-7,7,8,2,0,100,0,0,0,-8,69,-8,2,-8,100,1
86,203,3,76,17,0,0,100,-7,7,8,17,2,24,0,0,0,4,70,4,3,0,58,0
57,156,13,90,39,4,3,91,3,3,5,45,0,16,15,0,0,81,-8,7,-8,1,88,1
73,190,27,101,22,0,0,96,67,6,6,34,0,30,-8,1,1,36,-8,3,2,2,60,0
63,206,2,66,19,0,0,82,6,4,6,22,4,45,0,2,2,56,39,6,2,1,75,1
75,139,3,54,14,0,0,94,46,6,6,16,2,19,0,1,1,43,33,1,2,1,43,0
79,286,10,128,28,0,0,100,-7,7,8,32,1,18,1,3,3,2,-8,5,1,1,38,0
66,134,4,44,13,2,2,93,54,6,3,15,1,53,0,1,1,92,60,4,6,1,91,1
69,303,1,104,35,0,0,94,61,6,6,36,1,31,-7,0,0,45,61,7,4,3,61,0
66,189,5,101,16,5,4,71,62,6,2,22,1,29,0,2,2,37,-8,6,1,2,100,0
77,233,7,56,24,0,0,96,12,6,6,24,2,8,0,0,0,33,-8,2,1,0,33,1
62,84,3,45,28,0,0,93,31,5,6,30,4,60,0,11,11,68,62,8,5,0,87,1
80,233,1,57,30,0,0,100,-7,7,8,31,6,16,0,1,1,9,70,3,2,1,42,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
57,192,5,75,35,0,0,89,5,4,6,37,5,41,5,0,0,81,92,6,2,2,90,1
77,239,3,112,14,0,0,93,-8,6,6,14,1,36,0,1,1,33,98,3,2,2,63,0
62,193,3,78,15,2,2,100,-7,6,8,16,2,40,0,3,3,99,38,5,2,3,100,1
66,153,8,52,29,0,0,100,-7,7,8,29,1,14,0,0,0,61,79,5,1,4,43,1
80,101,3,55,23,0,0,100,-7,7,8,23,1,17,0,1,1,1,-8,6,2,1,67,0
61,61,3,27,7,1,0,75,11,4,5,8,3,38,2,4,4,41,96,2,3,0,83,0
79,267,7,86,17,0,0,88,68,6,6,18,3,35,-7,0,0,0,-8,0,2,0,25,0
77,263,1,92,28,0,0,97,-8,6,6,30,3,20,1,2,2,21,-8,5,1,1,60,1
54,324,3,79,22,6,5,70,3,0,2,37,2,37,-7,2,2,12,66,3,4,0,78,1
62,145,2,54,29,6,1,76,16,6,2,38,6,73,-7,0,0,91,85,4,7,0,100,1
71,176,6,87,16,1,1,94,57,6,2,17,1,35,-7,0,0,70,-8,3,-8,1,75,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
82,354,1,67,13,0,0,100,-7,7,8,15,3,13,1,1,1,14,-8,2,1,0,43,1
78,342,6,95,25,0,0,100,-7,7,8,25,3,36,16,0,0,44,97,5,3,1,67,0
67,199,2,66,26,1,1,80,11,4,4,40,4,13,1,4,4,20,-8,3,-8,0,30,1
68,220,3,87,13,2,1,75,36,6,2,16,1,75,-7,4,4,0,62,0,2,-8,40,1
72,206,3,75,49,0,0,100,-7,7,8,49,6,35,6,0,0,56,67,7,3,2,83,0
88,162,14,116,6,0,0,100,-7,7,8,6,0,17,13,0,0,2,-8,4,1,0,100,0
85,207,3,63,21,0,0,100,-7,7,8,21,1,29,4,1,1,9,70,3,2,0,45,0
60,286,3,81,20,0,0,90,2,4,6,21,4,70,1,2,2,55,72,4,8,1,100,0
56,216,7,68,22,3,2,84,3,0,4,26,2,32,0,2,2,76,62,4,3,3,50,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
67,115,15,80,6,2,2,60,25,6,2,7,0,50,4,1,1,23,-8,2,-8,0,100,1
74,139,1,61,27,0,0,93,29,6,6,28,4,25,0,1,1,19,21,2,3,1,42,1
86,255,15,140,27,0,0,100,-7,7,8,28,0,25,3,1,1,1,62,2,2,0,38,0
64,162,15,42,12,1,1,92,17,6,6,12,0,42,0,1,1,73,69,3,3,2,75,0
61,223,5,60,11,0,0,91,24,6,6,8,1,9,7,0,0,38,-8,4,1,1,56,0
65,228,7,89,12,2,2,93,80,6,3,15,2,57,0,1,1,92,-8,1,1,1,100,0
62,185,8,83,58,2,2,92,30,5,2,60,4,73,0,0,0,109,79,9,8,4,100,1
72,202,2,62,28,0,0,83,7,4,6,30,3,24,2,2,2,6,63,2,2,0,33,0
71,12,12,12,1,0,0,100,-7,7,8,1,0,100,0,2,2,-8,88,-8,1,-8,100,1
62,181,9,70,9,1,0,60,6,4,5,10,1,60,-7,1,1,64,11,2,2,1,100,1
60,191,34,93,5,5,2,46,6,3,2,40,0,46,0,4,4,30,-8,1,1,0,67,1
54,167,6,60,10,1,1,82,5,4,3,11,2,45,0,0,0,74,98,3,2,2,100,1
86,292,5,114,20,0,0,100,-7,7,8,22,1,24,6,0,0,6,12,3,1,1,57,0
63,159,5,68,39,1,0,98,17,6,5,41,1,38,-7,0,0,73,89,6,5,2,85,1
61,194,6,69,22,1,1,74,9,6,4,23,5,22,0,0,0,44,84,5,3,3,57,1
73,198,6,66,22,1,0,96,30,6,5,23,4,43,0,0,0,18,55,8,2,1,83,1
71,270,9,128,20,0,0,100,-7,7,8,20,1,50,0,1,1,95,80,4,4,3,89,0
78,126,12,60,11,0,0,100,-7,7,8,15,0,33,-7,0,0,53,86,2,2,2,80,1
63,195,12,78,34,0,0,94,12,6,6,35,0,11,0,2,2,47,100,11,3,5,67,1
75,135,3,58,32,0,0,97,29,6,6,22,3,6,7,0,0,17,-8,6,1,0,70,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
88,272,29,137,5,0,0,100,-7,7,8,5,0,20,-7,1,1,3,-8,1,-8,0,33,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
86,252,1,78,7,0,0,100,-7,7,8,10,3,30,4,3,3,29,-8,1,2,0,50,0
63,174,0,64,34,2,2,79,6,4,4,38,2,66,-7,4,4,21,90,5,2,1,78,1
83,108,11,58,19,0,0,90,12,6,6,20,1,5,-7,0,0,0,-8,2,1,0,50,1
80,355,1,80,23,0,0,100,-7,7,8,27,5,23,1,5,5,8,98,4,4,1,57,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
63,135,2,78,6,4,2,54,23,6,2,13,2,31,1,2,1,31,-8,1,1,0,67,1
65,53,4,27,16,0,0,100,-7,7,8,16,5,44,0,2,2,73,79,5,4,2,100,1
73,109,6,54,26,1,1,100,-7,6,8,27,3,50,5,0,0,2,75,2,3,0,63,0
77,215,3,80,17,0,0,89,22,6,6,18,2,11,0,4,4,2,-8,3,1,0,33,0
54,266,5,99,54,0,0,96,11,4,6,56,2,43,2,3,3,58,67,12,6,3,69,1
68,132,4,49,16,1,1,94,19,6,6,16,1,50,0,3,3,50,76,5,2,0,88,1
64,286,1,97,27,0,0,93,6,4,6,55,3,45,0,6,6,33,57,2,3,1,56,1
61,231,1,80,29,1,1,97,19,6,4,31,4,42,0,6,5,51,81,7,5,3,63,1
70,316,2,104,37,0,0,100,-7,7,8,38,4,5,2,3,2,43,99,8,2,2,56,0
69,156,10,84,19,1,1,86,36,6,3,22,2,73,0,6,6,-8,75,-8,2,-8,100,1
57,191,13,99,20,1,1,65,0,0,2,23,0,26,0,0,0,27,66,4,2,0,50,1
87,230,1,83,22,0,0,100,-7,7,8,23,2,22,-7,0,0,1,50,1,2,0,42,0
86,130,9,49,17,0,0,100,-7,7,8,17,1,24,0,0,0,7,132,1,4,0,50,0
70,163,4,78,32,0,0,94,27,6,6,35,1,40,0,2,2,47,47,10,2,0,92,0
80,218,8,85,8,0,0,88,60,6,6,2,1,38,-7,0,0,24,88,3,1,0,100,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
73,475,6,139,47,0,0,96,65,6,6,49,1,27,7,1,0,74,54,4,3,2,73,0
54,190,6,74,21,0,0,65,1,4,6,23,1,48,0,0,0,94,-8,6,1,2,100,1
67,144,9,60,18,0,0,95,6,4,6,20,3,25,0,3,1,70,91,3,2,2,83,1
80,415,10,129,20,0,0,90,5,4,6,20,1,20,-8,0,0,8,84,1,1,0,50,0
87,292,42,155,13,0,0,100,-7,7,8,13,0,31,-8,0,0,8,-8,4,1,1,71,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
45,56,10,35,4,3,3,75,2,0,6,4,1,25,-7,4,4,68,69,1,1,0,50,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
70,346,3,94,38,1,1,85,23,5,6,40,2,26,0,1,1,36,18,9,2,1,69,1
77,271,4,81,22,0,0,95,53,6,6,22,2,18,0,1,1,22,92,6,2,0,44,0
73,186,6,53,19,1,1,95,32,6,2,20,1,40,19,0,0,3,63,3,3,0,55,0
73,138,5,76,5,1,1,75,25,6,4,8,1,63,0,2,2,0,92,0,2,-8,67,0
90,180,3,87,18,0,0,100,-7,7,8,5,1,28,18,0,0,0,72,0,1,-8,13,0
55,161,24,80,14,1,1,69,1,4,3,21,0,31,2,1,1,86,36,3,2,2,100,1
80,237,3,124,11,0,0,91,68,6,6,11,2,18,4,1,1,20,-8,3,2,0,63,0
73,335,2,97,13,2,1,76,7,4,4,17,2,35,-7,2,2,0,70,1,5,0,43,0
72,104,11,53,11,0,0,92,5,4,6,13,1,38,0,1,1,38,83,1,3,0,80,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
60,121,3,64,21,1,1,96,0,4,6,23,2,57,0,0,0,1,77,1,4,0,83,0
67,282,11,108,37,0,0,95,3,4,6,40,1,43,0,1,1,68,58,5,3,2,80,1
64,84,12,42,13,0,0,100,-7,7,8,13,0,38,11,0,0,90,87,6,2,2,100,0
80,125,4,55,26,0,0,100,-7,7,8,26,3,23,0,0,0,4,31,4,2,0,58,0
71,201,5,71,34,0,0,100,-7,7,8,37,3,43,0,2,2,49,98,6,3,1,82,1
75,199,2,69,39,0,0,98,62,6,6,43,3,14,0,3,3,10,38,6,1,1,47,0
77,237,5,78,27,0,0,100,-7,7,8,27,2,11,15,0,0,35,-8,5,1,2,67,0
87,296,26,120,12,0,0,100,-7,7,8,14,0,42,-8,0,0,17,33,2,1,0,75,0
56,237,5,92,24,3,2,70,5,3,5,27,3,52,0,8,7,22,65,4,4,1,62,0
80,178,4,65,36,0,0,100,-7,7,8,38,3,42,0,0,0,34,-8,4,2,0,86,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
56,166,2,55,28,3,2,78,1,4,2,32,3,28,1,1,1,43,85,13,4,4,81,1
85,132,3,76,16,0,0,100,-7,7,8,18,1,50,-7,1,1,10,-8,3,1,0,57,1
73,251,3,77,33,0,0,100,-7,7,8,37,3,35,0,2,2,20,62,7,2,2,69,0
68,148,7,65,17,0,0,83,31,6,6,18,1,44,0,0,0,28,48,2,2,2,40,0
62,433,1,79,31,3,3,92,24,5,2,39,7,85,0,2,2,13,97,1,4,-8,100,1
77,68,11,31,7,0,0,100,-7,7,8,7,2,14,0,4,3,0,-8,0,-8,0,0,0
53,325,21,114,24,0,0,80,0,4,6,26,0,24,-7,1,1,82,79,9,4,6,82,0
89,468,11,78,10,0,0,100,-7,7,8,10,1,20,-8,0,0,4,-8,1,1,0,33,0
85,199,7,82,31,0,0,100,-7,7,8,34,1,38,0,2,2,6,49,3,2,1,36,0
77,93,2,47,29,0,0,100,-7,7,8,33,7,48,2,5,5,22,90,3,4,0,78,0
79,202,2,59,24,0,0,100,-7,7,8,25,4,48,-8,0,0,8,52,2,3,0,46,0
77,298,10,121,23,0,0,100,-7,7,8,24,2,25,1,3,3,48,87,5,1,1,67,0
73,25,3,57,19,0,0,100,-7,7,8,11,1,10,-7,0,0,56,-8,8,1,3,75,1
62,150,3,66,40,3,0,91,2,3,2,45,3,20,0,3,3,49,62,11,3,2,50,1
70,88,16,48,12,0,0,100,-7,7,8,12,0,8,0,1,1,79,89,7,1,2,89,0
72,172,4,115,18,1,1,84,19,6,3,19,1,47,0,3,3,8,-8,3,2,0,71,0
62,98,4,60,24,0,0,84,3,4,6,25,1,32,7,0,0,75,96,3,2,1,56,1
77,70,3,37,9,0,0,100,-7,7,8,9,2,11,0,1,1,14,-8,2,-8,0,67,0
79,200,5,86,26,0,0,100,-7,5,8,30,1,67,0,1,1,57,97,4,2,1,100,0
69,136,14,73,16,4,3,70,62,6,2,20,0,50,1,1,1,3,86,1,2,0,60,1
67,188,3,75,14,0,0,93,80,6,6,14,1,29,-7,3,3,103,44,3,2,2,100,1
77,107,3,52,22,0,0,100,-7,7,8,24,3,33,0,1,1,17,100,4,2,1,55,1
75,226,119,173,2,0,0,50,11,4,6,2,0,0,5,0,0,8,-8,1,-8,-8,50,1
60,343,5,58,5,2,1,67,1,4,5,10,2,17,6,0,0,5,93,4,1,0,83,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
61,179,2,81,28,0,0,97,21,6,6,29,3,24,0,3,3,69,56,15,4,11,83,1
79,162,8,66,28,0,0,90,19,6,6,30,4,50,2,1,1,14,84,4,2,0,75,0
63,74,4,42,13,0,0,92,2,4,6,13,1,23,0,0,0,71,73,4,2,2,100,0
75,71,5,85,20,0,0,100,-7,7,8,6,1,35,15,0,0,89,64,5,2,3,78,1
73,135,3,93,6,3,1,75,79,6,4,12,1,67,1,3,3,0,118,0,2,-8,67,0
64,62,5,42,10,0,0,100,-7,7,8,10,1,0,0,2,2,84,-8,8,-8,4,80,1
72,118,8,48,19,1,0,95,60,6,5,20,1,45,21,0,0,53,88,5,4,0,100,1
70,159,7,113,14,1,1,89,11,4,6,19,1,26,-7,0,0,13,76,3,2,0,83,1
82,268,2,63,40,0,0,100,-7,7,8,36,4,7,6,0,0,6,-8,4,-8,0,25,0
75,364,12,123,43,0,0,98,24,6,6,43,0,26,2,1,1,1,31,7,2,1,45,0
71,357,5,71,26,0,0,96,60,6,6,27,3,52,5,0,0,39,-8,3,3,1,75,0
83,176,13,89,25,1,0,93,34,6,5,30,0,23,3,2,2,0,-8,2,1,0,30,1
73,133,0,58,2,1,1,100,-7,6,7,3,4,20,-7,9,9,18,-8,3,-8,0,75,1
88,161,38,66,11,0,0,100,-7,7,8,12,0,25,-7,0,0,7,-8,1,-8,0,33,0
63,182,9,92,23,0,0,96,24,6,6,23,1,35,0,4,4,88,85,5,4,5,82,1
69,137,6,58,18,1,1,95,-7,5,7,20,3,70,-7,0,0,81,65,4,2,2,86,1
89,175,29,94,4,0,0,100,-7,7,8,6,0,20,-7,4,4,0,-8,0,-8,0,0,1
64,131,20,73,6,1,0,56,1,4,5,9,0,22,0,1,1,67,79,2,2,0,100,1
82,127,4,69,27,0,0,100,-7,7,8,28,3,18,0,3,3,25,99,6,3,1,50,0
64,363,8,150,12,0,0,93,6,4,6,14,1,36,0,0,0,69,64,4,1,2,83,1
79,13,4,8,3,0,0,100,-7,7,8,3,2,33,-7,3,3,2,-8,1,1,0,67,1
65,124,5,65,12,2,2,92,44,6,2,20,1,23,-7,1,1,5,-8,2,1,-8,75,1
66,326,2,44,15,0,0,88,6,4,6,31,4,29,1,2,2,4,-8,3,2,0,42,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
81,166,4,60,20,0,0,100,-7,7,8,21,1,20,5,1,1,0,3,1,3,0,25,1
63,148,4,71,13,0,0,92,43,6,6,13,1,54,3,1,1,92,70,3,3,2,100,1
75,124,5,72,21,0,0,100,-7,7,8,21,1,38,0,0,0,64,76,2,3,2,86,1
61,190,7,118,34,0,0,82,22,5,6,34,1,50,19,0,0,97,78,6,4,4,100,1
74,377,6,110,33,1,0,94,36,6,5,34,3,18,0,0,0,13,67,4,2,2,38,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
75,99,5,56,38,0,0,100,-7,7,8,40,3,55,0,1,1,41,76,6,3,0,75,0
89,405,5,129,10,0,0,100,-7,7,8,11,1,45,-8,0,0,29,-8,2,1,0,100,0
84,158,13,74,14,0,0,100,-7,7,8,16,0,63,0,1,1,16,82,2,3,0,71,0
83,154,4,57,13,0,0,93,-8,6,6,14,1,43,0,0,0,4,80,1,4,1,45,0
56,119,11,58,21,1,1,86,11,0,6,21,1,14,-7,0,0,47,-8,5,-8,3,67,1
86,269,5,80,25,0,0,100,-7,7,8,25,1,16,4,1,1,2,-8,3,1,0,27,0
70,156,42,82,4,1,1,100,-7,6,8,10,0,0,-8,0,0,-8,-8,1,-8,-8,100,1
83,195,4,94,18,0,0,100,-7,7,8,18,2,28,4,1,1,25,56,2,2,0,44,1
85,244,21,123,26,0,0,100,-7,7,8,21,0,46,7,0,0,8,-8,6,-8,0,67,0
74,123,6,69,27,1,1,86,39,6,3,29,1,38,0,3,3,18,88,6,2,1,80,0
59,145,2,52,12,2,2,79,15,6,2,14,3,36,0,5,5,42,88,5,3,1,82,1
61,73,17,46,8,2,2,100,-7,7,8,10,0,75,0,0,0,-8,-8,-8,-8,-8,-8,0
75,97,29,68,17,0,0,100,-7,7,8,17,0,47,0,1,1,-8,59,-8,3,-8,100,1
66,79,7,42,15,0,0,100,-7,7,8,15,2,20,0,3,3,35,-8,6,-8,1,75,1
59,183,47,133,2,4,4,40,13,6,2,7,0,20,0,1,1,-8,-8,-8,1,-8,100,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
82,129,14,65,19,0,0,100,-7,7,8,20,0,30,1,2,2,12,80,2,2,0,67,0
66,198,10,70,37,1,0,78,5,4,5,40,4,50,0,2,2,1,78,4,3,0,39,1
64,243,11,84,30,0,0,94,25,6,6,32,1,41,11,0,0,92,35,6,2,4,89,1
61,83,6,45,18,1,1,83,43,6,6,19,3,33,0,0,0,84,92,4,3,4,73,1
78,253,7,71,24,0,0,100,-7,7,8,52,3,52,-7,0,0,47,61,3,4,1,70,0
54,67,11,23,15,0,0,69,1,4,6,16,6,25,6,0,0,76,87,6,2,0,90,1
71,182,20,76,13,1,1,85,16,6,6,14,0,31,19,0,0,35,-8,2,1,1,50,1
90,175,38,132,11,0,0,100,-7,7,8,11,0,45,-8,0,0,0,-8,0,-8,0,0,0
77,221,17,93,46,0,0,100,-7,7,8,51,0,36,17,0,0,41,-8,8,1,2,75,1
65,138,5,68,35,0,0,97,-7,5,7,36,2,53,0,0,0,76,78,12,4,2,100,1
81,334,16,104,18,0,0,100,-7,7,8,19,0,68,9,0,0,29,34,3,3,0,86,0
86,-8,4,93,38,0,0,100,-7,7,8,39,1,5,-7,0,0,9,51,7,2,0,36,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
